transaction_id,customer_id,merchant_id,amount,currency,timestamp,device_id,ip_address,location,lat,lon,payment_method,beneficiary_id,transaction_status,customer_age_days,customer_avg_amount,customer_transaction_count,previous_fraud_alerts,chargeback_history,is_fraud,fraud_type,velocity_1m,velocity_10m,velocity_1h,velocity_24h,amount_to_baseline_ratio
txn_d1f4373a00,cust_00465,merch_0d1d63e3f9,2866.15,INR,2026-06-01T13:07:47,dev_40e93af5a4,49.148.162.69,Delhi,28.7041,77.1025,upi,benef_62b9088bbd,completed,1541,3878.53,477,0,0,0,none,1,0,3,7,0.739
txn_f229c625ba,cust_00151,merch_01836b4c1c,2830.87,INR,2026-07-01T17:20:55,dev_a967784a6a,49.115.138.124,Delhi,28.7041,77.1025,netbanking,benef_ee9d0e6072,completed,2265,2267.21,172,0,0,0,none,0,2,4,6,1.249
txn_ae9430f663,cust_00481,merch_d78340946b,1291.79,INR,2026-07-05T23:57:13,dev_098ab3c260,49.113.90.185,Delhi,28.7041,77.1025,card,benef_9e13e53958,completed,625,1514.42,212,0,0,0,none,1,1,2,7,0.853
txn_d3dc0f2848,cust_00165,merch_c2141d29d8,2315.62,INR,2026-07-13T08:46:38,dev_4e7e2a84c1,49.234.150.37,Ahmedabad,23.0225,72.5714,netbanking,benef_cdfa794f76,completed,1045,1623.47,452,0,0,0,none,1,1,3,3,1.426
txn_40f2ffcca8,cust_00222,merch_cabe3a62d2,1795.18,INR,2026-06-07T07:39:08,dev_7b40df83ea,49.236.20.221,Ahmedabad,23.0225,72.5714,card,benef_8d606e150d,completed,1763,2084.45,47,0,0,0,none,0,2,1,10,0.861
txn_80a64ef2a4,cust_00473,merch_d78340946b,8040.37,INR,2026-06-12T07:24:33,dev_a81d8996af,49.177.233.34,Hyderabad,17.385,78.4867,wallet,benef_b2d275bf83,completed,1241,5328.24,313,0,0,0,none,0,1,0,5,1.509
txn_124b627cc0,cust_00088,merch_e7abd3f203,4396.58,INR,2026-07-01T04:47:19,dev_dbf7599db4,49.232.198.150,Kolkata,22.5726,88.3639,netbanking,benef_812a792f01,completed,85,5692.55,11,0,0,0,none,1,1,2,7,0.772
txn_1735bde41e,cust_00069,merch_fd372ae5fa,3314.62,INR,2026-07-29T21:43:50,dev_c3ec776527,49.134.237.207,Bengaluru,12.9716,77.5946,wallet,benef_549b7c8ac8,completed,812,3369.18,442,0,0,0,none,0,2,3,10,0.984
txn_e477578b5d,cust_00002,merch_ce05f572e1,4776.88,INR,2026-07-10T12:48:16,dev_b04bf9446f,49.144.51.184,Bengaluru,12.9716,77.5946,card,benef_56497616eb,completed,2237,4004.34,337,0,0,0,none,0,1,2,8,1.193
txn_89f246f8ac,cust_00268,merch_cabe3a62d2,1706.26,INR,2026-07-17T05:45:05,dev_240e9ea794,49.12.91.140,Delhi,28.7041,77.1025,netbanking,benef_c36936ec07,completed,722,2229.72,197,0,0,0,none,1,0,0,10,0.765
txn_1dfbec2150,cust_00122,merch_5ca7180d9a,1152.69,INR,2026-06-25T10:02:22,dev_9fadb0fabe,49.123.113.88,Ahmedabad,23.0225,72.5714,netbanking,benef_15986c8fe9,completed,215,1350.87,162,0,0,0,none,0,2,3,2,0.853
txn_acdd7d771a,cust_00189,merch_ea7ea275c9,5845.97,INR,2026-06-02T20:24:37,dev_04712e6cd9,49.165.164.153,Hyderabad,17.385,78.4867,card,benef_e1204a1e90,completed,212,5835.23,84,0,0,0,none,1,1,2,4,1.002
txn_043516eb7f,cust_00033,merch_514e977767,3590.59,INR,2026-07-26T09:25:19,dev_10655f5a6a,49.91.109.106,Kolkata,22.5726,88.3639,upi,benef_6d0d1d33fc,completed,226,2962.04,474,0,0,0,none,0,2,4,2,1.212
txn_70ee2d5d09,cust_00231,merch_314f15c227,4402.34,INR,2026-06-14T04:06:14,dev_eee240b4b5,49.114.162.78,Ahmedabad,23.0225,72.5714,netbanking,benef_6cdb75ead6,completed,2427,4839.08,359,0,0,0,none,0,1,2,4,0.91
txn_47b9f5a2f4,cust_00232,merch_fd372ae5fa,3583.74,INR,2026-07-01T09:27:41,dev_05accc13d7,49.130.19.80,Pune,18.5204,73.8567,netbanking,benef_7931602940,completed,159,2931.93,235,0,0,0,none,1,2,2,3,1.222
txn_e86c56b11e,cust_00173,merch_2029e75855,395.92,INR,2026-06-12T20:38:50,dev_7d751c01c0,49.80.202.113,Bengaluru,12.9716,77.5946,upi,benef_1c04a20618,completed,1499,490.18,394,0,0,0,none,0,0,4,6,0.808
txn_6042125b35,cust_00376,merch_eda360a87f,2196.95,INR,2026-07-26T13:52:57,dev_88be6d9963,49.105.39.77,Kolkata,22.5726,88.3639,card,benef_627368abde,completed,2208,2445.82,222,0,0,0,none,0,0,0,5,0.898
txn_040002db60,cust_00212,merch_e7abd3f203,651.79,INR,2026-06-18T14:38:09,dev_c814dafda0,49.190.163.249,Delhi,28.7041,77.1025,upi,benef_555b381313,completed,2177,474.75,141,0,0,0,none,0,2,2,1,1.373
txn_60c6c600d5,cust_00196,merch_514e977767,46144.04,INR,2026-06-22T11:18:54,dev_e48de3d8ea,49.116.129.57,Mumbai,19.076,72.8777,wallet,benef_62eea8faa9,completed,182,5688.87,234,0,0,1,unusual_amount,0,0,3,2,8.111
txn_1356224989,cust_00430,merch_9b22423275,7358.67,INR,2026-06-28T05:52:57,dev_ac90a6fcb8,49.137.130.237,Kolkata,22.5726,88.3639,upi,benef_b623fd4cb6,completed,1718,5546.24,376,0,0,0,none,0,2,0,1,1.327
txn_16486f6d1c,cust_00362,merch_07be2912df,242.29,INR,2026-07-07T00:10:26,dev_19e5443536,49.253.240.121,Mumbai,19.076,72.8777,wallet,benef_4901a2af20,completed,1679,480.89,231,0,0,0,none,1,2,4,6,0.504
txn_7c4ed2da74,cust_00436,merch_dd82948f35,1248.01,INR,2026-06-16T16:41:07,dev_592fc117d1,49.7.124.27,Pune,18.5204,73.8567,wallet,benef_afa0ff53fc,completed,356,1983.96,16,0,0,0,none,0,0,3,4,0.629
txn_5dd1c280de,cust_00003,merch_e2614244ee,5105.79,INR,2026-06-14T08:48:12,dev_005992ccb7,49.115.151.72,Hyderabad,17.385,78.4867,netbanking,benef_c2991022e9,completed,31,4913.75,201,0,0,0,none,1,2,3,9,1.039
txn_8b367a4959,cust_00452,merch_bd45cae8e0,6432.76,INR,2026-07-12T19:29:10,dev_1149294a2e,49.244.3.125,Pune,18.5204,73.8567,wallet,benef_d17c7f2dc4,completed,1577,1078.25,438,0,0,1,new_beneficiary_high_amount,1,0,3,1,5.966
txn_719d7aba0d,cust_00445,merch_07be2912df,2743.35,INR,2026-07-20T17:35:00,dev_14080ad721,49.94.84.51,Delhi,28.7041,77.1025,wallet,benef_06582ba296,completed,1079,2908.04,228,0,0,0,none,1,2,1,7,0.943
txn_2beb8cb912,cust_00318,merch_abf9ee9ff5,1331.24,INR,2026-07-29T17:33:55,dev_ce4194d43d,49.156.229.132,Delhi,28.7041,77.1025,card,benef_26cc950aef,completed,1309,1096.75,476,0,0,0,none,0,2,2,9,1.214
txn_b4f1f6e388,cust_00427,merch_4b2372e333,3729.59,INR,2026-07-21T03:02:40,dev_d20901693c,49.242.182.54,Ahmedabad,23.0225,72.5714,upi,benef_76e76010bf,completed,1198,2799.19,370,0,0,0,none,0,2,0,3,1.332
txn_408c6cccdf,cust_00325,merch_bd45cae8e0,3950.73,INR,2026-06-28T19:45:02,dev_7f3c1d2afd,49.81.108.39,Ahmedabad,23.0225,72.5714,wallet,benef_d360e9afd6,completed,840,2653.87,85,0,0,0,none,0,0,2,2,1.489
txn_fddbd1d891,cust_00032,merch_d78340946b,2388.49,INR,2026-06-06T15:27:51,dev_05ca7302a3,49.201.122.207,Hyderabad,17.385,78.4867,netbanking,benef_cb9cfe828e,completed,391,2620.24,196,0,0,0,none,0,2,2,9,0.912
txn_1258a1393b,cust_00483,merch_514e977767,1797.15,INR,2026-06-23T09:45:31,dev_80d6247d19,49.90.247.110,Kolkata,22.5726,88.3639,wallet,benef_fe9d9d6038,completed,577,2092.67,380,0,0,0,none,1,1,1,3,0.859
txn_34ea30dd75,cust_00405,merch_fd372ae5fa,456.24,INR,2026-07-24T14:13:42,dev_37450cd016,49.238.218.81,Delhi,28.7041,77.1025,wallet,benef_71a6c2cea6,completed,853,389.25,161,0,0,0,none,0,0,4,1,1.172
txn_015bb618d6,cust_00159,merch_2340f5e723,4897.96,INR,2026-06-14T23:56:48,dev_8ba58aa4e3,49.161.184.228,Pune,18.5204,73.8567,netbanking,benef_f6a89c4e52,completed,2221,4628.59,483,0,0,0,none,0,2,3,10,1.058
txn_4050876fc7,cust_00278,merch_e7abd3f203,6271.95,INR,2026-06-28T12:27:08,dev_1e8b00ab13,49.11.187.223,Ahmedabad,23.0225,72.5714,wallet,benef_90849bd8eb,completed,1786,5496.16,380,0,0,0,none,0,1,0,8,1.141
txn_69a45b6402,cust_00001,merch_07be2912df,284.86,INR,2026-07-26T12:50:26,dev_b00c988fe5,49.152.109.9,Mumbai,19.076,72.8777,wallet,benef_a53df7ce12,completed,900,469.84,459,0,0,1,shared_device,1,2,1,10,0.606
txn_35aa886ddc,cust_00408,merch_b159d25f91,4096.16,INR,2026-07-03T13:40:56,dev_25e2ff5e80,49.26.112.60,Bengaluru,12.9716,77.5946,wallet,benef_a0c0cd8eb2,completed,1400,5080.45,181,0,0,0,none,0,0,2,2,0.806
txn_25dee23c24,cust_00277,merch_bd45cae8e0,1581.99,INR,2026-07-16T06:30:28,dev_55076fee72,49.155.184.110,Ahmedabad,23.0225,72.5714,wallet,benef_1984ee1497,completed,1823,1249.88,33,0,0,0,none,1,1,1,2,1.266
txn_e46fd5a94d,cust_00367,merch_cabe3a62d2,2571.01,INR,2026-06-16T23:55:57,dev_cb5f0fd9cb,49.173.185.140,Ahmedabad,23.0225,72.5714,wallet,benef_b58d6b5b97,completed,1558,2717.53,299,0,0,0,none,0,2,0,5,0.946
txn_7268ac94fa,cust_00044,merch_71143b04d0,6204.25,INR,2026-07-29T05:41:24,dev_ada4f83299,49.104.31.242,Hyderabad,17.385,78.4867,card,benef_5d5da42c5b,completed,1013,5374.64,490,0,0,0,none,1,1,0,8,1.154
txn_3bf0fe5ebc,cust_00049,merch_0d1d63e3f9,652.75,INR,2026-07-15T21:31:17,dev_cc9b5304db,49.239.90.226,Delhi,28.7041,77.1025,netbanking,benef_a103f05e89,completed,1005,692.11,32,0,0,0,none,0,0,2,10,0.943
txn_dad3fc40e1,cust_00428,merch_e884316330,3201.95,INR,2026-06-01T03:53:58,dev_fb8b1ac600,49.173.128.36,Kolkata,22.5726,88.3639,upi,benef_5787842c58,completed,996,3910.02,470,0,0,0,none,0,0,2,8,0.819
txn_0901432358,cust_00418,merch_c84b2d9f81,1097.31,INR,2026-06-30T01:02:50,dev_03501a0b02,49.176.98.44,Delhi,28.7041,77.1025,netbanking,benef_54d09de637,completed,1238,1091.39,498,0,0,0,none,0,2,1,8,1.005
txn_87c2251de8,cust_00304,merch_e884316330,1028.15,INR,2026-06-03T01:17:48,dev_d1f7f944b5,49.53.88.156,Ahmedabad,23.0225,72.5714,wallet,benef_5377e30f0f,completed,1312,1118.91,403,0,0,1,shared_device,1,1,0,8,0.919
txn_5113b1bb51,cust_00472,merch_3988b86e93,3252.41,INR,2026-07-25T22:03:26,dev_15f9f5aaa1,49.238.220.41,Mumbai,19.076,72.8777,card,benef_8564441f4d,completed,7,2815.33,277,0,0,0,none,0,1,3,3,1.155
txn_1a5fd723e0,cust_00264,merch_abf9ee9ff5,2153.47,INR,2026-07-22T19:17:10,dev_b00c988fe5,49.1.158.91,Kolkata,22.5726,88.3639,wallet,benef_6cd5991d16,completed,1711,1671.22,53,0,0,1,shared_device,0,2,4,2,1.289
txn_97f602bfd4,cust_00288,merch_71143b04d0,545.91,INR,2026-06-27T01:14:45,dev_23e2b5cbbd,49.171.89.182,Pune,18.5204,73.8567,upi,benef_5d943298ae,completed,2225,670.15,88,0,0,0,none,1,0,4,8,0.815
txn_8abe977ec1,cust_00485,merch_314f15c227,7083.45,INR,2026-07-15T11:18:44,dev_165866c384,49.218.217.169,Bengaluru,12.9716,77.5946,upi,benef_cba69c026e,completed,846,5292.21,497,0,0,0,none,1,2,2,8,1.338
txn_80c38c64e5,cust_00131,merch_e7abd3f203,6284.88,INR,2026-06-28T19:04:00,dev_580c9ea88e,103.68.183.250,Hyderabad,17.385,78.4867,card,benef_735ecc38ea,completed,2420,4810.11,162,0,0,1,shared_ip,1,0,4,2,1.307
txn_16175de96d,cust_00020,merch_95a0ec3e14,365.65,INR,2026-06-04T06:40:35,dev_627b82c0ea,49.112.41.117,Chennai,13.0827,80.2707,netbanking,benef_1610cdf254,completed,1083,318.5,31,0,0,0,none,0,2,2,8,1.148
txn_3ead82858b,cust_00194,merch_869521008e,846.39,INR,2026-07-04T07:46:01,dev_10064b3856,49.151.83.5,Hyderabad,17.385,78.4867,netbanking,benef_1e970ed7da,completed,219,1293.2,475,0,0,0,none,0,0,2,5,0.654
txn_4bd1a0bc3c,cust_00179,merch_cabe3a62d2,4583.93,INR,2026-07-27T18:53:02,dev_4f7d2a4c40,49.95.173.192,Ahmedabad,23.0225,72.5714,card,benef_45a09cc0bb,completed,2399,4132.34,101,0,0,0,none,1,2,4,9,1.109
txn_8663ab4f43,cust_00439,merch_a70bbe3fcf,31913.16,INR,2026-07-10T08:11:12,dev_d1f7f944b5,103.68.183.250,Mumbai,19.076,72.8777,card,benef_76bd988fb5,completed,97,4351.44,191,2,0,1,coordinated_cluster,5,19,37,35,7.334
txn_572bb1c2b1,cust_00279,merch_3988b86e93,2904.16,INR,2026-07-05T01:29:17,dev_1d89ab9178,49.20.172.164,Bengaluru,12.9716,77.5946,netbanking,benef_4207071467,completed,2106,2615.4,106,0,0,0,none,1,0,1,9,1.11
txn_ccf04e1683,cust_00294,merch_a70bbe3fcf,1857.31,INR,2026-06-09T02:32:01,dev_ab42c950b2,49.120.175.133,Ahmedabad,23.0225,72.5714,wallet,benef_83732cf3bd,completed,2263,2263.73,414,0,0,0,none,1,0,2,6,0.82
txn_febb7c2e6d,cust_00243,merch_cabe3a62d2,5405.95,INR,2026-06-29T08:19:21,dev_e9bffc1587,49.209.33.172,Pune,18.5204,73.8567,card,benef_eae36ecdfd,completed,2161,4306.14,229,0,0,0,none,1,2,3,2,1.255
txn_e1a97cb4ed,cust_00453,merch_ce05f572e1,4033.15,INR,2026-07-12T11:25:43,dev_3c76bf7898,49.176.126.107,Kolkata,22.5726,88.3639,upi,benef_a6342ea5a6,completed,1823,4347.81,373,0,0,0,none,0,1,1,5,0.928
txn_41490b44e8,cust_00139,merch_e7abd3f203,2585.27,INR,2026-07-18T23:19:21,dev_0fbfc938e9,49.90.105.86,Ahmedabad,23.0225,72.5714,netbanking,benef_145c7e4466,completed,433,2130.03,261,0,0,0,none,0,1,4,5,1.214
txn_6dcd03983e,cust_00270,merch_a7156e2770,922.86,INR,2026-07-28T19:37:53,dev_4782e64c76,49.52.12.203,Chennai,13.0827,80.2707,wallet,benef_adae25bd5b,completed,176,1436.98,54,0,0,0,none,1,0,3,7,0.642
txn_e62c030d43,cust_00498,merch_a70bbe3fcf,35079.14,INR,2026-06-01T14:02:36,dev_61ae5f4244,49.134.133.201,Pune,18.5204,73.8567,wallet,benef_746005a537,completed,1066,4988.29,390,0,0,1,new_beneficiary_high_amount,0,0,1,9,7.032
txn_c2d4afbba7,cust_00473,merch_e7abd3f203,7430.69,INR,2026-06-08T22:32:38,dev_a81d8996af,49.177.233.34,Hyderabad,17.385,78.4867,netbanking,benef_b2d275bf83,completed,1241,5328.24,411,0,0,0,none,0,1,0,6,1.395
txn_ec8adb1cb5,cust_00168,merch_01836b4c1c,1562.8,INR,2026-07-02T02:21:13,dev_8a95bd3ece,49.117.217.78,Lagos,6.5244,3.3792,wallet,benef_0c73e9dc9a,completed,1580,1435.54,390,0,0,1,suspicious_geo,0,1,2,1,1.089
txn_cc70b77008,cust_00236,merch_b159d25f91,3939.43,INR,2026-06-02T06:24:30,dev_55f708236d,49.208.231.215,Mumbai,19.076,72.8777,card,benef_dadbb056dc,completed,350,2257.6,398,0,0,0,none,0,1,4,2,1.745
txn_d3e73a88e8,cust_00446,merch_5ca7180d9a,2419.67,INR,2026-07-23T13:22:31,dev_500ad4eac9,49.153.100.157,Pune,18.5204,73.8567,wallet,benef_187546077c,completed,472,2537.5,500,0,0,0,none,1,0,0,8,0.954
txn_6894c80871,cust_00083,merch_ce05f572e1,2585.73,INR,2026-06-02T21:47:46,dev_6ac8f25aa6,49.191.221.122,Delhi,28.7041,77.1025,upi,benef_80ff310df4,completed,1017,2865.4,485,0,0,0,none,0,1,1,5,0.902
txn_e7726e4342,cust_00178,merch_cabe3a62d2,546.57,INR,2026-07-21T00:13:38,dev_cf8c0b4500,49.24.203.102,Pune,18.5204,73.8567,wallet,benef_7599c5e58d,completed,2202,379.34,447,0,0,0,none,0,2,0,10,1.441
txn_d19871a079,cust_00064,merch_e7abd3f203,3565.89,INR,2026-07-20T21:24:28,dev_47c842719f,49.7.169.50,Hyderabad,17.385,78.4867,netbanking,benef_a7fec76eb2,completed,1146,2571.26,348,0,0,0,none,0,0,1,7,1.387
txn_a9c60ae542,cust_00343,merch_314f15c227,1108.11,INR,2026-06-25T20:34:55,dev_57a7dc5cbc,49.77.146.155,Bengaluru,12.9716,77.5946,wallet,benef_fc93225aa9,completed,1377,911.61,427,0,0,0,none,1,1,0,4,1.216
txn_4fce78eb76,cust_00476,merch_abf9ee9ff5,1245.96,INR,2026-07-15T10:48:55,dev_e7f6ddfd04,49.181.25.1,Mumbai,19.076,72.8777,card,benef_f2825e933e,completed,324,1516.5,34,0,0,0,none,1,0,4,7,0.822
txn_ffca95366e,cust_00430,merch_a7156e2770,7336.67,INR,2026-07-17T09:52:05,dev_ac90a6fcb8,49.137.130.237,Kolkata,22.5726,88.3639,wallet,benef_b623fd4cb6,completed,1718,5546.24,139,0,0,0,none,1,2,4,5,1.323
txn_7c591b0112,cust_00181,merch_514e977767,4395.94,INR,2026-07-03T09:11:44,dev_656c239e67,49.166.17.163,Hyderabad,17.385,78.4867,netbanking,benef_289528b134,completed,1242,4995.98,489,0,0,0,none,1,2,3,4,0.88
txn_bd79ff1d23,cust_00476,merch_71143b04d0,1714.5,INR,2026-07-22T13:05:42,dev_e7f6ddfd04,49.181.25.1,Mumbai,19.076,72.8777,upi,benef_f2825e933e,completed,324,1516.5,112,0,0,0,none,1,2,4,9,1.131
txn_0038bfb986,cust_00425,merch_4b2372e333,3111.14,INR,2026-06-15T06:11:01,dev_dea498430e,49.97.72.210,Pune,18.5204,73.8567,netbanking,benef_9c8159ef5c,completed,1500,4779.44,246,0,0,0,none,0,2,2,8,0.651
txn_59f6e71886,cust_00167,merch_01836b4c1c,7930.18,INR,2026-07-06T10:49:45,dev_1849e19d5a,49.114.242.89,Mumbai,19.076,72.8777,netbanking,benef_ea26aaf66d,completed,1230,5929.61,374,0,0,0,none,1,2,4,4,1.337
txn_dd450d9db0,cust_00347,merch_c2141d29d8,5728.75,INR,2026-07-20T23:18:28,dev_721734b2b8,49.157.220.164,Delhi,28.7041,77.1025,card,benef_2fa4908cf6,completed,1756,5413.14,377,0,0,0,none,1,2,4,2,1.058
txn_450c02dd10,cust_00268,merch_4b2372e333,2258.91,INR,2026-07-11T06:45:53,dev_b00c988fe5,49.12.91.140,Delhi,28.7041,77.1025,upi,benef_c36936ec07,completed,722,2229.72,379,0,0,1,shared_device,1,2,4,2,1.013
txn_1040d84b1c,cust_00299,merch_e7abd3f203,4180.77,INR,2026-06-05T23:58:51,dev_6992d22a81,49.44.169.160,Delhi,28.7041,77.1025,netbanking,benef_4e6c8cd6a5,completed,2483,4407.61,226,0,0,0,none,0,0,0,4,0.949
txn_109373e85b,cust_00496,merch_03cef64aef,3700.17,INR,2026-06-29T13:28:26,dev_1f5e6ef25c,49.30.117.157,Kolkata,22.5726,88.3639,upi,benef_8b153baab3,completed,1271,3770.34,212,0,0,0,none,1,2,4,6,0.981
txn_f8a9613f01,cust_00087,merch_3988b86e93,2864.06,INR,2026-06-10T12:51:39,dev_42a10160f1,103.70.135.17,Kolkata,22.5726,88.3639,wallet,benef_44414e8daf,completed,852,2669.91,299,0,0,1,shared_ip,1,1,1,2,1.073
txn_47e2d640cb,cust_00390,merch_a7156e2770,3363.88,INR,2026-06-18T18:34:48,dev_919ea0bb4c,49.66.196.211,Pune,18.5204,73.8567,card,benef_90f4fe9c14,completed,2014,3085.14,182,0,0,0,none,0,2,2,7,1.09
txn_67e8c43e2a,cust_00199,merch_9b22423275,620.65,INR,2026-06-14T03:20:57,dev_b22908b876,49.83.156.38,Mumbai,19.076,72.8777,card,benef_3c794166a8,completed,1131,674.39,440,0,0,1,velocity_burst,7,16,15,23,0.92
txn_716b190402,cust_00376,merch_c2141d29d8,2290.54,INR,2026-06-24T08:17:33,dev_88be6d9963,49.105.39.77,Kolkata,22.5726,88.3639,wallet,benef_35969e26ff,completed,2208,2445.82,332,0,0,0,none,1,2,2,6,0.937
txn_31c9525fa0,cust_00151,merch_abf9ee9ff5,3289.98,INR,2026-06-01T04:44:50,dev_a967784a6a,49.115.138.124,Delhi,28.7041,77.1025,wallet,benef_ee9d0e6072,completed,2265,2267.21,69,0,0,0,none,0,2,3,9,1.451
txn_2d856c023f,cust_00017,merch_71143b04d0,3746.23,INR,2026-07-15T03:53:07,dev_f64d622856,49.40.161.41,Mumbai,19.076,72.8777,upi,benef_2592c653f0,completed,1734,4814.85,389,0,0,0,none,0,0,4,6,0.778
txn_a5c83da01c,cust_00068,merch_fd372ae5fa,860.55,INR,2026-06-19T07:06:21,dev_75510d843a,49.99.231.148,Mumbai,19.076,72.8777,upi,benef_3b98cda939,completed,186,1383.45,397,0,0,0,none,1,1,1,4,0.622
txn_9b1cbd5cc1,cust_00451,merch_fd372ae5fa,2844.46,INR,2026-07-06T02:18:18,dev_b02cb1e2af,49.74.36.48,Ahmedabad,23.0225,72.5714,upi,benef_de3ff088c2,completed,1852,2093.11,460,0,0,0,none,0,1,0,4,1.359
txn_201ecd2f76,cust_00454,merch_ea7ea275c9,4829.76,INR,2026-06-20T04:58:45,dev_38f220901c,49.22.145.8,Delhi,28.7041,77.1025,upi,benef_8e2a0cfea1,completed,908,4836.52,266,0,0,0,none,0,0,4,8,0.999
txn_66ce7cf4ac,cust_00010,merch_869521008e,2134.35,INR,2026-06-29T03:52:45,dev_cfea88eb11,49.91.54.172,Pune,18.5204,73.8567,netbanking,benef_5bc8994abf,completed,297,1821.77,386,0,0,0,none,1,0,2,1,1.172
txn_5985485a67,cust_00250,merch_e884316330,1936.43,INR,2026-06-03T12:03:40,dev_945ca18c1c,49.60.137.62,Ahmedabad,23.0225,72.5714,upi,benef_08844f0765,completed,1926,2063.97,326,0,0,0,none,1,0,2,6,0.938
txn_b414a5de6c,cust_00178,merch_cabe3a62d2,355.64,INR,2026-06-30T20:32:33,dev_cf8c0b4500,49.24.203.102,Pune,18.5204,73.8567,upi,benef_7599c5e58d,completed,2202,379.34,31,0,0,0,none,1,2,1,5,0.938
txn_827ba52ddc,cust_00462,merch_3988b86e93,4406.72,INR,2026-07-29T20:44:55,dev_b00c988fe5,49.147.69.244,Chennai,13.0827,80.2707,netbanking,benef_8d8da23899,completed,395,5190.7,466,0,0,1,shared_device,0,2,0,3,0.849
txn_64477cf782,cust_00295,merch_cabe3a62d2,11016.96,INR,2026-07-04T04:16:08,dev_b00c988fe5,103.68.183.250,Delhi,28.7041,77.1025,wallet,benef_76bd988fb5,completed,513,5248.81,498,2,0,1,coordinated_cluster,8,13,20,38,2.099
txn_2ff3fcd52c,cust_00498,merch_0d1d63e3f9,6131.39,INR,2026-07-29T11:52:25,dev_61ae5f4244,49.134.133.201,Pune,18.5204,73.8567,upi,benef_63f94a7e22,completed,1066,4988.29,419,0,0,1,merchant_abuse,7,13,29,32,1.229
txn_5ce4375954,cust_00068,merch_dd82948f35,1822.34,INR,2026-07-23T09:36:15,dev_75510d843a,49.99.231.148,Mumbai,19.076,72.8777,netbanking,benef_4f7260980c,completed,186,1383.45,309,0,0,1,velocity_burst,3,17,27,32,1.317
txn_c24d736817,cust_00353,merch_c2141d29d8,1793.48,INR,2026-06-16T22:45:05,dev_5e71ad3bec,49.95.158.57,Chennai,13.0827,80.2707,upi,benef_c5f46f2175,completed,552,1549.03,163,0,0,0,none,0,2,2,7,1.158
txn_38413de0de,cust_00147,merch_869521008e,6405.5,INR,2026-06-03T20:55:23,dev_dfb5882916,49.107.214.124,Chennai,13.0827,80.2707,card,benef_027818910f,completed,1003,5887.39,387,0,0,0,none,0,1,1,2,1.088
txn_a8ebbff139,cust_00417,merch_cabe3a62d2,5205.96,INR,2026-06-15T07:16:46,dev_d7f88d435e,49.75.106.100,Bengaluru,12.9716,77.5946,card,benef_803580086e,completed,2296,4741.26,18,0,0,0,none,0,1,4,2,1.098
txn_94ad15cc01,cust_00221,merch_ea7ea275c9,5183.34,INR,2026-06-20T08:48:55,dev_801f3aa7b8,49.19.102.221,Pune,18.5204,73.8567,upi,benef_082eb9287d,completed,1791,4529.64,167,0,0,0,none,0,1,0,7,1.144
txn_1aff416c45,cust_00048,merch_d78340946b,636.61,INR,2026-07-19T11:51:05,dev_66cd3d62c2,49.160.145.26,Ahmedabad,23.0225,72.5714,netbanking,benef_c529bae479,completed,878,717.59,285,0,0,0,none,1,0,3,4,0.887
txn_3810eacbd8,cust_00290,merch_e7abd3f203,5248.63,INR,2026-07-14T04:14:32,dev_5daf0275f0,49.32.253.52,Hyderabad,17.385,78.4867,card,benef_6cb2ea5f75,completed,974,4814.77,393,0,0,0,none,1,0,1,2,1.09
txn_263dd6346c,cust_00230,merch_95a0ec3e14,2248.19,INR,2026-06-04T22:23:20,dev_b470129c49,49.222.249.161,Pune,18.5204,73.8567,netbanking,benef_a7258e63be,completed,1806,2101.99,183,0,0,0,none,0,0,0,6,1.07
txn_762c678249,cust_00481,merch_ce05f572e1,994.28,INR,2026-06-17T03:30:48,dev_098ab3c260,49.113.90.185,Delhi,28.7041,77.1025,wallet,benef_7e6bd7da36,completed,625,1514.42,484,0,0,0,none,1,0,0,6,0.657
txn_42f7efa365,cust_00285,merch_95a0ec3e14,3625.45,INR,2026-07-19T22:24:38,dev_7e75638a44,49.133.100.234,Ahmedabad,23.0225,72.5714,netbanking,benef_179c9d9b36,completed,1077,3501.53,179,0,0,0,none,0,1,0,9,1.035
txn_223b4abba3,cust_00165,merch_e884316330,2634.97,INR,2026-07-07T15:26:50,dev_4e7e2a84c1,49.234.150.37,Ahmedabad,23.0225,72.5714,netbanking,benef_cdfa794f76,completed,1045,1623.47,288,0,0,0,none,0,1,4,4,1.623
txn_01bf05f728,cust_00310,merch_314f15c227,2836.37,INR,2026-07-11T16:58:25,dev_1671bea868,49.24.242.101,Bengaluru,12.9716,77.5946,wallet,benef_6e1ab03a4e,completed,991,3181.03,271,0,0,0,none,1,0,3,6,0.892
txn_9d48d811e3,cust_00184,merch_2340f5e723,42598.3,INR,2026-07-01T05:22:36,dev_a9470ac40a,103.68.183.250,Kolkata,22.5726,88.3639,upi,benef_76bd988fb5,completed,1704,1180.78,431,1,0,1,coordinated_cluster,5,16,23,45,36.076
txn_2ae37fce8c,cust_00178,merch_2029e75855,472.77,INR,2026-06-05T18:32:16,dev_cf8c0b4500,49.24.203.102,Pune,18.5204,73.8567,netbanking,benef_7599c5e58d,completed,2202,379.34,212,0,0,0,none,1,2,4,7,1.246
